PeakID	seqnames.x	start.x	end.x	width.x	strand.x	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	X	seqnames.y	start.y	end.y	width.y	strand.y	Conc	Conc_CFUE	Conc_ERY	Fold	p.value	FDR
chr4_116627797_116628197	chr4	116627797	116628197	401	*	Promoter (<=1kb)	4	116601609	116627941	26333	2	50927	ENSMUST00000030456.13	0	ENSMUSG00000028693	Nasp	nuclear autoantigenic sperm protein (histone-binding)	2427	chr4	116627797	116628197	401	*	7.3412202189199	6.84676972878469	7.70877916336003	-0.668451223204802	8.09362105763115e-05	0.00135483948375929
chr4_116707588_116707988	chr4	116707588	116707988	401	*	Promoter (<=1kb)	4	116704389	116708288	3900	2	67096	ENSMUST00000143330.1	300	ENSMUSG00000028690	Mmachc	methylmalonic aciduria cblC type, with homocystinuria	4486	chr4	116707588	116707988	401	*	6.3474566373763	6.7689829381105	5.7494283179778	0.653310888261049	0.00124195728007264	0.0112476590319909
chr4_116806988_116808049	chr4	116806988	116808049	1062	*	Promoter (<=1kb)	4	116794310	116807548	13239	2	68276	ENSMUST00000106455.7	0	ENSMUSG00000028688	Toe1	target of EGR1, member 1 (nuclear)	2882	chr4	116806988	116808049	1062	*	10.5059275527189	10.7078545335345	10.2710656306267	0.39473158034658	0.000176489938680557	0.00248777963188573
chr4_116827725_116828125	chr4	116827725	116828125	401	*	Intron (ENSMUST00000151670.1/ENSMUST00000151670.1, intron 1 of 1)	4	116819904	116821707	1804	2	242642	ENSMUST00000055436.4	-6018	ENSMUSG00000043155	Hpdl	4-hydroxyphenylpyruvate dioxygenase-like	4318	chr4	116827725	116828125	401	*	6.5914303979532	6.03586581531355	6.9915412016615	-0.637565697004001	0.0010798906223967	0.010160425270058
chr4_116993273_116994006	chr4	116993273	116994006	734	*	Promoter (<=1kb)	4	116992953	116993597	645	2	22275	ENSMUST00000153629.1	0	ENSMUSG00000028684	Urod	uroporphyrinogen decarboxylase	2564	chr4	116993273	116994006	734	*	9.80075761851501	9.53347118191661	10.0261795503277	-0.440142367249059	0.000103148786397133	0.00163391989267704
chr4_116994278_116994853	chr4	116994278	116994853	576	*	Promoter (<=1kb)	4	116989965	116994413	4449	2	22275	ENSMUST00000030446.14	0	ENSMUSG00000028684	Urod	uroporphyrinogen decarboxylase	2135	chr4	116994278	116994853	576	*	10.1778892968604	9.91763872896152	10.3982899685751	-0.435919074171891	4.20878443111677e-05	0.000800891265025673
chr4_116995791_116996191	chr4	116995791	116996191	401	*	Promoter (<=1kb)	4	116995317	117005277	9961	1	76608	ENSMUST00000050067.9	474	ENSMUSG00000046861	Hectd3	HECT domain E3 ubiquitin protein ligase 3	1269	chr4	116995791	116996191	401	*	7.46660727649509	6.87242708947157	7.88623162742364	-0.818015607980754	2.17534607944425e-06	6.96436447356828e-05
chr4_117133912_117134474	chr4	117133912	117134474	563	*	Promoter (<=1kb)	4	117128655	117133944	5290	2	12795	ENSMUST00000126135.1	0	ENSMUSG00000028680	Plk3	polo like kinase 3	4857	chr4	117133912	117134474	563	*	9.51147976929621	9.27793324739563	9.71243419164697	-0.380784227319666	0.00172447184496959	0.0144245661201523
chr4_117189489_117190227	chr4	117189489	117190227	739	*	Exon (ENSMUST00000093716.2/ENSMUST00000093716.2, exon 1 of 1)	4	117159639	117182639	23001	2	73804	ENSMUST00000065896.8	-6850	ENSMUSG00000028678	Kif2c	kinesin family member 2C	3494	chr4	117189489	117190227	739	*	9.4114659030841	9.15254759747741	9.63091104628849	-0.419804023828499	0.000413934813270754	0.00481308805344903
chr4_117251489_117252242	chr4	117251489	117252242	754	*	Promoter (<=1kb)	4	117213334	117251917	38584	2	381544	ENSMUST00000165128.8	0	ENSMUSG00000060268	Armh1	armadillo-like helical domain containing 1	4559	chr4	117251489	117252242	754	*	10.3480515209151	10.5384815428598	10.1286072271813	0.361627965252684	0.00133049317008842	0.0118565356484278
chr4_117267302_117267702	chr4	117267302	117267702	401	*	Promoter (1-2kb)	4	117265371	117268582	3212	1	68777	ENSMUST00000145836.1	1931	ENSMUSG00000048772	Tmem53	transmembrane protein 53	6099	chr4	117267302	117267702	401	*	6.36581956544024	5.86905711731528	6.73464893792315	-0.543024874090092	0.00415975290086197	0.0277073592456981
chr4_117312395_117313436	chr4	117312395	117313436	1042	*	Intron (ENSMUST00000030439.14/66743, intron 2 of 14)	4	117285889	117300028	14140	2	66743	ENSMUST00000150148.1	-12367	ENSMUSG00000028677	Rnf220	ring finger protein 220	4079	chr4	117312395	117313436	1042	*	9.11010746479888	9.34904349802802	8.8235885880609	0.445760802771322	0.00082658810587007	0.0082328499576326
chr4_117473220_117473838	chr4	117473220	117473838	619	*	Intron (ENSMUST00000030439.14/66743, intron 2 of 14)	4	117490235	117495011	4777	2	66743	ENSMUST00000123222.1	21173	ENSMUSG00000028677	Rnf220	ring finger protein 220	4210	chr4	117473220	117473838	619	*	8.76961188333366	9.00083623948508	8.49412122476408	0.430463598245932	0.000960529991706055	0.0092692284971596
chr4_117715535_117715935	chr4	117715535	117715935	401	*	Distal Intergenic	4	117674681	117682273	7593	2	66233	ENSMUST00000102687.3	-33262	ENSMUSG00000009640	Dmap1	DNA methyltransferase 1-associated protein 1	7011	chr4	117715535	117715935	401	*	4.28530001989496	3.10304524444626	4.92623346484384	-0.573731951109165	0.00693153022510959	0.0401664924341074
chr4_117739613_117740013	chr4	117739613	117740013	401	*	Distal Intergenic	4	117757836	117765648	7813	2	75753	ENSMUST00000062747.5	25635	ENSMUSG00000048626	Klf17	Kruppel-like transcription factor 17	7393	chr4	117739613	117740013	401	*	4.67527090933359	3.73319306508121	5.24039746162704	-0.558482123629239	0.00833774874763198	0.0458163373038976
chr4_117829290_117829762	chr4	117829290	117829762	473	*	Distal Intergenic	4	117834506	117869296	34791	1	14664	ENSMUST00000063857.10	-4744	ENSMUSG00000028542	Slc6a9	solute carrier family 6 (neurotransmitter transporter, glycine), member 9	5345	chr4	117829290	117829762	473	*	9.59617834185053	9.38138777714402	9.78309562477104	-0.354225590249537	0.00252723646348341	0.019209361235162
chr4_117831959_117832629	chr4	117831959	117832629	671	*	Promoter (1-2kb)	4	117834506	117869296	34791	1	14664	ENSMUST00000063857.10	-1877	ENSMUSG00000028542	Slc6a9	solute carrier family 6 (neurotransmitter transporter, glycine), member 9	2317	chr4	117831959	117832629	671	*	10.4127173595886	10.6234365567416	10.1658683979074	0.415152306354598	6.4230570053131e-05	0.00112623883018928
chr4_117862832_117863232	chr4	117862832	117863232	401	*	Intron (ENSMUST00000063857.10/14664, intron 6 of 14)	4	117855544	117856027	484	1	14664	ENSMUST00000135769.1	7288	ENSMUSG00000028542	Slc6a9	solute carrier family 6 (neurotransmitter transporter, glycine), member 9	6491	chr4	117862832	117863232	401	*	7.03282886950336	6.6597114735721	7.32900748841906	-0.479344920042049	0.00522744305913216	0.0327184300051398
chr4_117928181_117929247	chr4	117928181	117929247	1067	*	Promoter (<=1kb)	4	117928144	117929413	1270	2	11876	ENSMUST00000150612.1	166	ENSMUSG00000028539	Artn	artemin	3789	chr4	117928181	117929247	1067	*	10.2679639810262	10.4704620927663	10.032328622524	0.388347909015772	0.0005988270665238	0.00642083590173197
chr4_118179514_118180303	chr4	118179514	118180303	790	*	Promoter (<=1kb)	4	118136957	118180043	43087	2	230674	ENSMUST00000106406.8	0	ENSMUSG00000033326	Kdm4a	lysine (K)-specific demethylase 4A	6465	chr4	118179514	118180303	790	*	12.2624956993872	12.1163819942894	12.3951626859888	-0.258127627433221	0.00516839472540795	0.032474720898714
chr4_118262217_118262617	chr4	118262217	118262617	401	*	Intron (ENSMUST00000049074.12/19268, intron 5 of 32)	4	118209005	118236445	27441	2	19268	ENSMUST00000150096.7	-25772	ENSMUSG00000033295	Ptprf	protein tyrosine phosphatase receptor type F	5602	chr4	118262217	118262617	401	*	4.50222203889744	3.32471568340434	5.14181076321291	-0.685118799030882	0.00306195200010479	0.0222059842749478
chr4_118424539_118424939	chr4	118424539	118424939	401	*	Distal Intergenic	4	118428093	118432953	4861	1	54325	ENSMUST00000006557.12	-3154	ENSMUSG00000006390	Elovl1	ELOVL fatty acid elongase 1	3658	chr4	118424539	118424939	401	*	8.03698436789013	8.32076062654538	7.68337340209472	0.513018421210922	0.000506800554698472	0.0056287004198291
chr4_118427554_118428467	chr4	118427554	118428467	914	*	Promoter (<=1kb)	4	118428093	118432953	4861	1	54325	ENSMUST00000006557.12	0	ENSMUSG00000006390	Elovl1	ELOVL fatty acid elongase 1	6240	chr4	118427554	118428467	914	*	10.0295841725662	10.2125032864848	9.8200585417395	0.339203223026974	0.00458229964180092	0.029834148645424
chr4_118645266_118645666	chr4	118645266	118645666	401	*	Distal Intergenic	4	118665519	118666467	949	1	18363	ENSMUST00000102666.4	-19853	ENSMUSG00000043698	Or13p10	olfactory receptor family 13 subfamily P member 10	3127	chr4	118645266	118645666	401	*	5.29757595452587	4.26216842520093	5.89415045324024	-0.95257901100437	0.000249460525835081	0.00324107220438178
chr4_119173105_119173505	chr4	119173105	119173505	401	*	Promoter (<=1kb)	4	119169513	119173856	4344	2	195522	ENSMUST00000052715.9	351	ENSMUSG00000045268	Zfp691	zinc finger protein 691	376	chr4	119173105	119173505	401	*	8.10336563553278	7.34990865770978	8.59580289615815	-1.12144301285713	4.21137424196738e-11	4.55041226937257e-09
chr4_119173818_119174497	chr4	119173818	119174497	680	*	Promoter (<=1kb)	4	119169513	119173856	4344	2	195522	ENSMUST00000052715.9	0	ENSMUSG00000045268	Zfp691	zinc finger protein 691	7265	chr4	119173818	119174497	680	*	11.2961140082226	11.1458899156292	11.4321603523712	-0.262363439271078	0.00791221531922036	0.0442390544377589
chr4_119232382_119233043	chr4	119232382	119233043	662	*	Promoter (<=1kb)	4	119203570	119232708	29139	2	230696	ENSMUST00000132778.7	0	ENSMUSG00000078584	AU022252	expressed sequence AU022252	2435	chr4	119232382	119233043	662	*	11.3196329053248	11.0969554420832	11.5124917277438	-0.38281053313729	8.2462121486247e-05	0.00137533874530239
chr4_119338847_119339405	chr4	119338847	119339405	559	*	Intron (ENSMUST00000238759.1/73332, intron 10 of 14)	4	119300010	119320546	20537	2	66101	ENSMUST00000106318.7	-18301	ENSMUSG00000060288	Ppih	peptidyl prolyl isomerase H	5684	chr4	119338847	119339405	559	*	7.14094801841115	6.75283561507095	7.4464765043521	-0.498766704972634	0.00323802448955289	0.0231441275399482
chr4_119422227_119422627	chr4	119422227	119422627	401	*	Promoter (<=1kb)	4	119418530	119422358	3829	2	106564	ENSMUST00000140641.1	0	ENSMUSG00000028636	Ppcs	phosphopantothenoylcysteine synthetase	5071	chr4	119422227	119422627	401	*	8.60899722494601	8.29991335038656	8.86340484560452	-0.457263621966511	0.00205052686114058	0.0164280723304197
chr4_119422631_119423031	chr4	119422631	119423031	401	*	Promoter (<=1kb)	4	119422814	119453988	31175	1	332934	ENSMUST00000094819.4	0	ENSMUSG00000070806	Zmynd12	zinc finger, MYND domain containing 12	2033	chr4	119422631	119423031	401	*	8.98109172259622	8.64370229392283	9.25434239002107	-0.53067706626126	3.35477028384861e-05	0.000670409504780706
chr4_119427692_119428316	chr4	119427692	119428316	625	*	Intron (ENSMUST00000094819.4/332934, intron 1 of 7)	4	119422872	119450321	27450	1	332934	ENSMUST00000134147.1	4820	ENSMUSG00000070806	Zmynd12	zinc finger, MYND domain containing 12	7506	chr4	119427692	119428316	625	*	10.4502312609935	10.2914199693992	10.5932813301515	-0.273281736647247	0.0087588981660945	0.0474084406866402
chr4_119430718_119431118	chr4	119430718	119431118	401	*	Intron (ENSMUST00000094819.4/332934, intron 1 of 7)	4	119422872	119450321	27450	1	332934	ENSMUST00000134147.1	7846	ENSMUSG00000070806	Zmynd12	zinc finger, MYND domain containing 12	5974	chr4	119430718	119431118	401	*	8.85493535068991	8.6149388489573	9.06064393872053	-0.377622726115849	0.0038671691786217	0.0262992102811958
chr4_11966283_11966683	chr4	11966283	11966683	401	*	Promoter (<=1kb)	4	11966565	11994280	27716	1	100503636	ENSMUST00000154194.1	0	NA	1700123M08Rik	RIKEN cDNA 1700123M08 gene	4882	chr4	11966283	11966683	401	*	8.34246437905583	8.59400456467126	8.03760771131977	0.450462081363243	0.00174894331510425	0.0145543465921222
chr4_120368402_120369077	chr4	120368402	120369077	676	*	Distal Intergenic	4	120405281	120454515	49235	1	29871	ENSMUST00000134375.7	-36204	ENSMUSG00000000085	Scmh1	sex comb on midleg homolog 1	5211	chr4	120368402	120369077	676	*	6.2190315043466	5.62818121127706	6.63700391348126	-0.608099421537431	0.00231452402518394	0.0180442325668383
chr4_120674748_120675305	chr4	120674748	120675305	558	*	Distal Intergenic	4	120666572	120667820	1249	1	56222	ENSMUST00000094814.5	8176	ENSMUSG00000070803	Cited4	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4	1854	chr4	120674748	120675305	558	*	8.98637653805491	9.28700299412128	8.60615739549929	0.576387492902415	2.10082147221403e-05	0.000460356385931173
chr4_12069752_12070152	chr4	12069752	12070152	401	*	Intron (ENSMUST00000050686.9/329795, intron 9 of 27)	4	12068463	12087927	19465	2	329795	ENSMUST00000147746.7	17775	ENSMUSG00000049488	Tmem67	transmembrane protein 67	7097	chr4	12069752	12070152	401	*	4.99645426438097	4.15566005062964	5.52418911129111	-0.570709113176122	0.0072306214724936	0.041391920327321
chr4_120815618_120816291	chr4	120815618	120816291	674	*	Promoter (<=1kb)	4	120757438	120815712	58275	2	18046	ENSMUST00000120779.7	0	ENSMUSG00000032897	Nfyc	nuclear transcription factor-Y gamma	2910	chr4	120815618	120816291	674	*	9.89814440395427	9.64271587663505	10.1150793997904	-0.420909961857683	0.000185342617995774	0.00258759949873344
chr4_120825605_120826186	chr4	120825605	120826186	582	*	Promoter (<=1kb)	4	120757438	120825706	68269	2	18046	ENSMUST00000043429.11	0	ENSMUSG00000032897	Nfyc	nuclear transcription factor-Y gamma	5639	chr4	120825605	120826186	582	*	10.5585550945734	10.3867677543143	10.7120463300926	-0.297218127394493	0.00313371224517556	0.022577288062555
chr4_121015972_121016517	chr4	121015972	121016517	546	*	Promoter (<=1kb)	4	120968317	121017247	48931	2	69780	ENSMUST00000043200.7	730	ENSMUSG00000032870	Smap2	small ArfGAP 2	1066	chr4	121015972	121016517	546	*	8.01004784859607	7.41628307716706	8.42946642542051	-0.843851275879622	6.33663226355176e-07	2.41499398659772e-05
chr4_121105282_121105682	chr4	121105282	121105682	401	*	3' UTR	4	121105651	121109226	3576	2	69469	ENSMUST00000106268.3	3544	ENSMUSG00000078577	Tmco2	transmembrane and coiled-coil domains 2	1988	chr4	121105282	121105682	401	*	4.46131660655104	2.44221947158706	5.27137917120841	-1.58657562371816	3.00069467115421e-05	0.000613225464813793
chr4_123078012_123078591	chr4	123078012	123078591	580	*	Distal Intergenic	4	123105165	123126091	20927	1	12164	ENSMUST00000002457.1	-26574	ENSMUSG00000002384	Bmp8b	bone morphogenetic protein 8b	6180	chr4	123078012	123078591	580	*	6.93744813005476	7.24784957285036	6.54141939614404	0.494079620896887	0.00437791782990017	0.0287802051254618
chr4_123083301_123083701	chr4	123083301	123083701	401	*	Distal Intergenic	4	123105165	123126091	20927	1	12164	ENSMUST00000002457.1	-21464	ENSMUSG00000002384	Bmp8b	bone morphogenetic protein 8b	1519	chr4	123083301	123083701	401	*	5.94703681220512	4.93426506561293	6.53623155933105	-1.18152300172358	6.19023246724399e-06	0.000165563248483688
chr4_123200745_123201145	chr4	123200745	123201145	401	*	Promoter (<=1kb)	4	123201504	123216275	14772	1	230718	ENSMUST00000068262.5	-359	ENSMUSG00000054958	Nt5c1a	5'-nucleotidase, cytosolic IA	1664	chr4	123200745	123201145	401	*	5.65427781619502	4.54150009970911	6.27495535669801	-1.23306614658445	1.0911558500205e-05	0.000266408586050377
chr4_123254596_123254996	chr4	123254596	123254996	401	*	Distal Intergenic	4	123262351	123286762	24412	1	230721	ENSMUST00000156807.1	-7355	ENSMUSG00000011257	Pabpc4	poly(A) binding protein, cytoplasmic 4	1046	chr4	123254596	123254996	401	*	5.88128009960231	4.64317322454491	6.53761301513757	-1.49024680230077	5.693861214362e-07	2.21099237765441e-05
chr4_123283597_123283997	chr4	123283597	123283997	401	*	Promoter (<=1kb)	4	123283095	123298832	15738	1	230721	ENSMUST00000078734.11	502	ENSMUSG00000011257	Pabpc4	poly(A) binding protein, cytoplasmic 4	3842	chr4	123283597	123283997	401	*	6.81508298741578	6.27750176134767	7.20583323791087	-0.649045804125263	0.000636535973643695	0.00673101171296783
chr4_123284945_123285796	chr4	123284945	123285796	852	*	Promoter (1-2kb)	4	123283095	123298832	15738	1	230721	ENSMUST00000078734.11	1850	ENSMUSG00000011257	Pabpc4	poly(A) binding protein, cytoplasmic 4	1123	chr4	123284945	123285796	852	*	9.14459443823053	8.75343081481211	9.45200624429727	-0.615549604196117	9.62189465890417e-07	3.48093245153428e-05
chr4_123285853_123286253	chr4	123285853	123286253	401	*	Promoter (2-3kb)	4	123283095	123298832	15738	1	230721	ENSMUST00000078734.11	2758	ENSMUSG00000011257	Pabpc4	poly(A) binding protein, cytoplasmic 4	3774	chr4	123285853	123286253	401	*	6.74306476745088	6.22460775780176	7.12366336480279	-0.635036938429729	0.000592752113793866	0.0063809592281673
chr4_123305712_123306112	chr4	123305712	123306112	401	*	Distal Intergenic	4	123297180	123298832	1653	1	230721	ENSMUST00000146156.1	8532	ENSMUSG00000011257	Pabpc4	poly(A) binding protein, cytoplasmic 4	2762	chr4	123305712	123306112	401	*	6.97719726591681	6.43617355541298	7.36975313709626	-0.686876752276177	0.000146524284076905	0.00215526505763664
chr4_123392214_123392614	chr4	123392214	123392614	401	*	Promoter (1-2kb)	4	123383129	123390538	7410	2	11426	ENSMUST00000140596.1	-1676	ENSMUSG00000028649	Macf1	microtubule-actin crosslinking factor 1	7242	chr4	123392214	123392614	401	*	5.63257422166282	5.0392262070265	6.05178627097064	-0.536192022338782	0.00782586044329684	0.0439024071016046
chr4_123664056_123664550	chr4	123664056	123664550	495	*	Promoter (<=1kb)	4	123456349	123664752	208404	2	11426	ENSMUST00000147030.1	202	ENSMUSG00000028649	Macf1	microtubule-actin crosslinking factor 1	2097	chr4	123664056	123664550	495	*	9.03321857936017	9.33486201125848	8.65136764688997	0.570014433821426	3.88473846920786e-05	0.00075262408101339
chr4_123717833_123718645	chr4	123717833	123718645	813	*	Promoter (<=1kb)	4	123712710	123718186	5477	2	595136	ENSMUST00000106206.7	0	ENSMUSG00000028648	Ndufs5	NADH:ubiquinone oxidoreductase core subunit S5	2505	chr4	123717833	123718645	813	*	10.3861926107389	10.1212236656028	10.6099652593826	-0.438343084817693	9.17822379200983e-05	0.00148806645571379
chr4_124751104_124751725	chr4	124751104	124751725	622	*	Promoter (<=1kb)	4	124735730	124751354	15625	2	102634646	ENSMUST00000131381.1	0	ENSMUSG00000086589	Gm12915	predicted gene 12915	5089	chr4	124751104	124751725	622	*	11.0626060068698	10.8954369788774	11.2124005246676	-0.292632092598605	0.00208925721843032	0.0166791615274452
chr4_124752494_124752894	chr4	124752494	124752894	401	*	Promoter (1-2kb)	4	124735730	124751354	15625	2	102634646	ENSMUST00000131381.1	-1140	ENSMUSG00000086589	Gm12915	predicted gene 12915	5188	chr4	124752494	124752894	401	*	9.03145072466776	9.24503175560745	8.78066254745389	0.391929704252916	0.00227364278743191	0.0178047967473007
chr4_124774254_124774846	chr4	124774254	124774846	593	*	Intron (ENSMUST00000094782.9/16330, intron 7 of 23)	4	124769328	124782467	13140	1	16330	ENSMUST00000142652.1	4926	ENSMUSG00000028894	Inpp5b	inositol polyphosphate-5-phosphatase B	7391	chr4	124774254	124774846	593	*	9.78955233931384	9.60956698014606	9.94955351137886	-0.301817560664519	0.00833499306335204	0.0458138097144502
