seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr7	4150253	4150377	125	*	Promoter (<=1kb)	7	4147915	4150374	2460	2	243813	ENSMUST00000058358.7	0	ENSMUSG00000043432	Leng9	leukocyte receptor cluster (LRC) member 9
chr19	53020267	53020419	153	*	Promoter (<=1kb)	19	52991182	53020296	29115	2	170750	ENSMUST00000182877.7	0	ENSMUSG00000025027	Xpnpep1	X-prolyl aminopeptidase (aminopeptidase P) 1, soluble
chr13	92629613	92629725	113	*	Intron (ENSMUST00000049488.8/218442, intron 1 of 11)	13	92611174	92686193	75020	1	218442	ENSMUST00000224250.1	18439	ENSMUSG00000021703	Serinc5	serine incorporator 5
chr8	23028261	23028612	352	*	Intron (ENSMUST00000110688.8/11733, intron 1 of 42)	8	23035099	23148790	113692	1	11733	ENSMUST00000117662.7	-6487	ENSMUSG00000031543	Ank1	ankyrin 1, erythroid
chr8	94110686	94110799	114	*	Distal Intergenic	8	94067954	94098928	30975	2	67378	ENSMUST00000034206.5	-11758	ENSMUSG00000031755	Bbs2	Bardet-Biedl syndrome 2
chr11	30166092	30166156	65	*	Intron (ENSMUST00000006629.13/20742, intron 2 of 35)	11	30106785	30198257	91473	2	20742	ENSMUST00000102838.9	32101	ENSMUSG00000020315	Sptbn1	spectrin beta, non-erythrocytic 1
chr9	99575679	99576158	480	*	Promoter (<=1kb)	9	99575799	99584501	8703	1	83703	ENSMUST00000066650.11	0	ENSMUSG00000032469	Dbr1	debranching RNA lariats 1
chr2	32608386	32608742	357	*	Promoter (<=1kb)	2	32608464	32620804	12341	1	50935	ENSMUST00000081879.11	0	ENSMUSG00000026811	St6galnac6	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6
chr11	49271461	49271535	75	*	Distal Intergenic	11	49280150	49281085	936	1	258463	ENSMUST00000078932.1	-8615	ENSMUSG00000059864	Or2y1g	olfactory receptor family 2 subfamily Y member 1G
chr4	134766959	134767057	99	*	Promoter (<=1kb)	4	134741554	134768024	26471	2	100017	ENSMUST00000037828.7	967	ENSMUSG00000037295	Ldlrap1	low density lipoprotein receptor adaptor protein 1
chr19	60860995	60861719	725	*	Promoter (<=1kb)	19	60837277	60861427	24151	2	94281	ENSMUST00000080806.9	0	ENSMUSG00000063698	Sfxn4	sideroflexin 4
chr2	167925268	167925373	106	*	Distal Intergenic	2	167932057	167974737	42681	1	19246	ENSMUST00000147210.7	-6684	ENSMUSG00000027540	Ptpn1	protein tyrosine phosphatase, non-receptor type 1
chr6	87914113	87914638	526	*	Promoter (<=1kb)	6	87914306	87936629	22324	1	232210	ENSMUST00000113606.1	0	ENSMUSG00000030060	Hmces	5-hydroxymethylcytosine (hmC) binding, ES cell specific
chr3	51417010	51417130	121	*	Promoter (<=1kb)	3	51416614	51442863	26250	1	74838	ENSMUST00000192419.5	396	ENSMUSG00000063273	Naa15	N(alpha)-acetyltransferase 15, NatA auxiliary subunit
chr4	124817892	124818101	210	*	Intron (ENSMUST00000106193.7/17764, intron 3 of 11)	4	124802678	124804740	2063	1	17764	ENSMUST00000175875.1	15214	ENSMUSG00000028890	Mtf1	metal response element binding transcription factor 1
chr11	70687917	70688020	104	*	Promoter (<=1kb)	11	70669463	70687943	18481	2	216874	ENSMUST00000108545.8	0	ENSMUSG00000040712	Camta2	calmodulin binding transcription activator 2
chr19	3282769	3283137	369	*	Promoter (<=1kb)	19	3259076	3283017	23942	2	20589	ENSMUST00000025751.10	0	ENSMUSG00000024831	Ighmbp2	immunoglobulin mu DNA binding protein 2
chr15	74955336	74955403	68	*	Promoter (<=1kb)	15	74955260	74958660	3401	1	17069	ENSMUST00000191127.6	76	ENSMUSG00000022587	Ly6e	lymphocyte antigen 6 family member E
chr11	107449169	107449491	323	*	Intron (ENSMUST00000103064.9/71795, intron 1 of 9)	11	107207892	107470699	262808	2	71795	ENSMUST00000103064.9	21208	ENSMUSG00000040430	Pitpnc1	phosphatidylinositol transfer protein, cytoplasmic 1
chr9	55938407	55938504	98	*	Promoter (<=1kb)	9	55550756	55938119	387364	2	244891	ENSMUST00000216595.1	-288	ENSMUSG00000034007	Scaper	S phase cyclin A-associated protein in the ER
chr18	37908235	37908342	108	*	Promoter (1-2kb)	18	37843605	37906416	62812	2	13367	ENSMUST00000115629.8	-1819	ENSMUSG00000024456	Diaph1	diaphanous related formin 1
chr13	23761078	23761734	657	*	Promoter (<=1kb)	13	23760692	23761230	539	2	326619	ENSMUST00000102964.3	0	ENSMUSG00000060093	H4c1	H4 clustered histone 1
chr11	117838538	117839028	491	*	3' UTR	11	117832273	117835524	3252	1	71562	ENSMUST00000131268.1	6265	ENSMUSG00000017718	Afmid	arylformamidase
chr3	30793940	30794198	259	*	Promoter (<=1kb)	3	30793336	30801541	8206	1	69276	ENSMUST00000191730.1	604	ENSMUSG00000027706	Sec62	SEC62 homolog, preprotein translocation
chr2	168117355	168117430	76	*	Exon (ENSMUST00000239040.1/ENSMUST00000239040.1, exon 2 of 7)	2	168081004	168101203	20200	1	58220	ENSMUST00000052125.6	36351	ENSMUSG00000044641	Pard6b	par-6 family cell polarity regulator beta
chr7	90443548	90443785	238	*	Promoter (<=1kb)	7	90443669	90445818	2150	1	233490	ENSMUST00000107206.2	0	ENSMUSG00000051451	Crebzf	CREB/ATF bZIP transcription factor
chr19	59389351	59389451	101	*	Distal Intergenic	19	59297178	59345780	48603	2	107368	ENSMUST00000099274.3	-43571	ENSMUSG00000074746	Pdzd8	PDZ domain containing 8
chr17	29268709	29269112	404	*	Promoter (<=1kb)	17	29268788	29302890	34103	1	80748	ENSMUST00000064709.12	0	ENSMUSG00000052712	BC004004	cDNA sequence BC004004
chr6	137724048	137724124	77	*	Distal Intergenic	6	137735078	137751932	16855	1	20901	ENSMUST00000064910.6	-10954	ENSMUSG00000030224	Strap	serine/threonine kinase receptor associated protein
chr11	90666471	90666600	130	*	Intron (ENSMUST00000020849.8/71943, intron 7 of 15)	11	90657072	90663312	6241	2	71943	ENSMUST00000147329.1	-3159	ENSMUSG00000020541	Tom1l1	target of myb1-like 1 (chicken)
chr9	107891177	107891264	88	*	Promoter (2-3kb)	9	107888182	107903139	14958	1	72825	ENSMUST00000035202.3	2995	ENSMUSG00000032583	Mon1a	MON1 homolog A, secretory traffciking associated
chr16	97952978	97953126	149	*	Promoter (<=1kb)	16	97949764	97953098	3335	2	114565	ENSMUST00000231256.1	0	ENSMUSG00000046962	Zbtb21	zinc finger and BTB domain containing 21
chr11	101301421	101301585	165	*	Promoter (<=1kb)	11	101290484	101301737	11254	2	56208	ENSMUST00000129863.1	152	ENSMUSG00000035086	Becn1	beclin 1, autophagy related
chr8	94964786	94965366	581	*	Exon (ENSMUST00000212865.1/ENSMUST00000212865.1, exon 1 of 1)	8	94974751	95005804	31054	1	14766	ENSMUST00000211850.1	-9385	ENSMUSG00000031785	Adgrg1	adhesion G protein-coupled receptor G1
chr2	120154345	120154901	557	*	Promoter (<=1kb)	2	120089175	120154606	65432	2	98878	ENSMUST00000028755.7	0	ENSMUSG00000027293	Ehd4	EH-domain containing 4
chr9	57073335	57073892	558	*	Promoter (1-2kb)	9	57072040	57089496	17457	1	20466	ENSMUST00000169879.7	1295	ENSMUSG00000042557	Sin3a	transcriptional regulator, SIN3A (yeast)
chr14	57692684	57693096	413	*	Intron (ENSMUST00000174694.7/50523, intron 6 of 8)	14	57697227	57699890	2664	2	50523	ENSMUST00000173964.1	6794	ENSMUSG00000021959	Lats2	large tumor suppressor 2
chr3	79673248	79673330	83	*	Intron (ENSMUST00000078527.12/381489, intron 5 of 17)	3	79655293	79667853	12561	2	381489	ENSMUST00000183040.2	-5395	ENSMUSG00000034009	Rxfp1	relaxin/insulin-like family peptide receptor 1
chr4	138866557	138866654	98	*	Distal Intergenic	4	138799244	138863482	64239	2	18784	ENSMUST00000102513.7	-3075	ENSMUSG00000041193	Pla2g5	phospholipase A2, group V
chr12	76016743	76016874	132	*	Intron (ENSMUST00000044217.15/319565, intron 66 of 115)	12	76022300	76027815	5516	1	319565	ENSMUST00000148825.1	-5426	ENSMUSG00000063450	Syne2	spectrin repeat containing, nuclear envelope 2
chr9	21424491	21425059	569	*	Promoter (<=1kb)	9	21424908	21507754	82847	1	13430	ENSMUST00000165766.8	0	ENSMUSG00000033335	Dnm2	dynamin 2
chr1	58585865	58585940	76	*	Promoter (<=1kb)	1	58529083	58586191	57109	2	213056	ENSMUST00000038372.13	251	ENSMUSG00000038174	Hycc2	hyccin PI4KA lipid kinase complex subunit 2
chr11	79067302	79067424	123	*	Intron (ENSMUST00000018478.10/16706, intron 2 of 18)	11	79030625	79074486	43862	2	16706	ENSMUST00000208969.1	7062	ENSMUSG00000018334	Ksr1	kinase suppressor of ras 1
chr3	96245246	96245609	364	*	Promoter (<=1kb)	3	96245554	96248509	2956	1	15077	ENSMUST00000090779.3	0	ENSMUSG00000093769	H3c14	H3 clustered histone 14
chr6	38353881	38354070	190	*	Promoter (<=1kb)	6	38305286	38354273	48988	2	78781	ENSMUST00000114900.7	203	ENSMUSG00000029826	Zc3hav1	zinc finger CCCH type, antiviral 1
chr5	144014509	144014677	169	*	Promoter (<=1kb)	5	143987909	144014853	26945	2	231874	ENSMUST00000031621.10	176	ENSMUSG00000029617	Ccz1	CCZ1 vacuolar protein trafficking and biogenesis associated
chr3	61494969	61495104	136	*	Distal Intergenic	3	61361638	61368430	6793	1	74012	ENSMUST00000049064.3	133331	ENSMUSG00000036894	Rap2b	RAP2B, member of RAS oncogene family
chr1	59623476	59623619	144	*	Intron (ENSMUST00000114243.7/381260, intron 13 of 19)	1	59619414	59628243	8830	1	381260	ENSMUST00000191051.1	4062	ENSMUSG00000047361	Gm973	predicted gene 973
chr2	151743398	151743565	168	*	Promoter (<=1kb)	2	151718265	151744186	25922	2	228769	ENSMUST00000109869.1	621	ENSMUSG00000032869	Psmf1	proteasome (prosome, macropain) inhibitor subunit 1
chr11	119404767	119404885	119	*	Intron (ENSMUST00000093902.11/672511, intron 2 of 66)	11	119393100	119487418	94319	1	672511	ENSMUST00000131035.9	11667	ENSMUSG00000070327	Rnf213	ring finger protein 213
chr2	125907756	125907819	64	*	Intron (ENSMUST00000028636.12/69976, intron 5 of 9)	2	125866268	125947350	81083	1	69976	ENSMUST00000110454.1	41488	ENSMUSG00000027207	Galk2	galactokinase 2
chr11	95701424	95701637	214	*	Intron (ENSMUST00000155531.1/432396, intron 1 of 1)	11	95712673	95772353	59681	1	268469	ENSMUST00000107717.7	-11036	ENSMUSG00000075595	Zfp652	zinc finger protein 652
chr1	135850874	135850999	126	*	Intron (ENSMUST00000188028.6/21956, intron 13 of 15)	1	135840875	135852260	11386	1	21956	ENSMUST00000179863.7	9999	ENSMUSG00000026414	Tnnt2	troponin T2, cardiac
chr18	4971060	4971301	242	*	Exon (ENSMUST00000131210.7/225115, exon 2 of 7)	18	4993813	5046877	53065	1	225115	ENSMUST00000153016.7	-22512	ENSMUSG00000024236	Svil	supervillin
chr11	80287255	80287434	180	*	Distal Intergenic	11	80300912	80355955	55044	1	246104	ENSMUST00000017836.7	-13478	ENSMUSG00000017692	Rhbdl3	rhomboid like 3
chr6	86599920	86600564	645	*	Distal Intergenic	6	86628164	86629710	1547	1	67855	ENSMUST00000043400.7	-27600	ENSMUSG00000033508	Asprv1	aspartic peptidase, retroviral-like 1
chr7	34389094	34389249	156	*	Promoter (<=1kb)	7	34353814	34389080	35267	2	67070	ENSMUST00000133046.2	-14	ENSMUSG00000066568	Lsm14a	LSM14A mRNA processing body assembly factor
chr2	22957598	22957688	91	*	Intron (ENSMUST00000126112.7/11308, intron 5 of 9)	2	22946683	22960852	14170	2	11308	ENSMUST00000156344.7	3164	ENSMUSG00000058835	Abi1	abl interactor 1
chr11	48874563	48874689	127	*	Promoter (2-3kb)	11	48861968	48871683	9716	2	15944	ENSMUST00000147151.1	-2880	ENSMUSG00000046879	Irgm1	immunity-related GTPase family M member 1
chr18	36760088	36760503	416	*	Promoter (<=1kb)	18	36760220	36763810	3591	1	67936	ENSMUST00000049323.8	0	ENSMUSG00000042660	Wdr55	WD repeat domain 55
chr4	119121428	119121474	47	*	Intron (ENSMUST00000030398.9/20525, intron 2 of 9)	4	119108914	119137330	28417	1	20525	ENSMUST00000174372.2	12514	ENSMUSG00000028645	Slc2a1	solute carrier family 2 (facilitated glucose transporter), member 1
chr15	36152105	36152204	100	*	Exon (ENSMUST00000058643.3/78803, exon 4 of 5)	15	36009479	36140400	130922	2	626596	ENSMUST00000172831.7	-11705	ENSMUSG00000037627	Rgs22	regulator of G-protein signalling 22
chr15	12245759	12245838	80	*	Intron (ENSMUST00000038172.15/268783, intron 7 of 15)	15	12223354	12245052	21699	1	268783	ENSMUST00000173071.1	22405	ENSMUSG00000039458	Mtmr12	myotubularin related protein 12
chr8	11758029	11758099	71	*	Promoter (<=1kb)	8	11758317	11786215	27899	1	54126	ENSMUST00000209686.1	-218	ENSMUSG00000031511	Arhgef7	Rho guanine nucleotide exchange factor
chr1	87419039	87419104	66	*	Promoter (1-2kb)	1	87420211	87421866	1656	1	227331	ENSMUST00000172776.1	-1107	ENSMUSG00000048000	Gigyf2	GRB10 interacting GYF protein 2
chr17	36001228	36001393	166	*	Intron (ENSMUST00000173900.1/77810, intron 1 of 1)	17	35994453	36038435	43983	1	77810	ENSMUST00000173900.1	6775	NA	A930015D03Rik	RIKEN cDNA A930015D03 gene
chr9	35122491	35122897	407	*	Intron (ENSMUST00000093873.8/78934, intron 2 of 5)	9	35054063	35119268	65206	2	20443	ENSMUST00000215089.1	-3223	ENSMUSG00000032038	St3gal4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
chr14	54258289	54258396	108	*	Promoter (<=1kb)	14	54259232	54269164	9933	1	105501	ENSMUST00000041197.11	-836	ENSMUSG00000040997	Abhd4	abhydrolase domain containing 4
chr5	110839127	110839306	180	*	Promoter (<=1kb)	5	110829080	110839575	10496	2	100900	ENSMUST00000145318.1	269	ENSMUSG00000043510	Hscb	HscB iron-sulfur cluster co-chaperone
chr9	61914181	61914397	217	*	Promoter (<=1kb)	9	61913284	61914542	1259	2	56040	ENSMUST00000008036.8	145	ENSMUSG00000007892	Rplp1	ribosomal protein lateral stalk subunit P1
chr17	28842113	28842219	107	*	Distal Intergenic	17	28828082	28836791	8710	1	268936	ENSMUST00000127007.1	14031	ENSMUSG00000063952	Brpf3	bromodomain and PHD finger containing, 3
chr18	4920761	4920882	122	*	Promoter (<=1kb)	18	4920705	5058306	137602	1	225115	ENSMUST00000138258.7	56	ENSMUSG00000024236	Svil	supervillin
chr7	144786623	144786867	245	*	Distal Intergenic	7	144650503	144751974	101472	2	101772	ENSMUST00000155175.7	-34649	ENSMUSG00000031075	Ano1	anoctamin 1, calcium activated chloride channel
chr2	163645008	163645355	348	*	Promoter (<=1kb)	2	163623272	163645131	21860	2	26943	ENSMUST00000017851.3	0	ENSMUSG00000017707	Serinc3	serine incorporator 3
chr19	6126388	6126533	146	*	Promoter (1-2kb)	19	6120632	6127807	7176	2	69024	ENSMUST00000124964.7	1274	ENSMUSG00000024787	Snx15	sorting nexin 15
chr5	135118607	135118720	114	*	Intron (ENSMUST00000202431.3/58805, intron 2 of 3)	5	135106918	135138382	31465	1	58805	ENSMUST00000005507.9	11689	ENSMUSG00000005373	Mlxipl	MLX interacting protein-like
chr2	110018013	110018305	293	*	Promoter (<=1kb)	2	110017980	110045322	27343	1	68201	ENSMUST00000127630.7	33	ENSMUSG00000027160	Ccdc34	coiled-coil domain containing 34
chr12	73907695	73907876	182	*	Promoter (<=1kb)	12	73907904	73933076	25173	1	15251	ENSMUST00000110464.7	-28	ENSMUSG00000021109	Hif1a	hypoxia inducible factor 1, alpha subunit
chr1	128276022	128276183	162	*	Promoter (1-2kb)	1	128274627	128277020	2394	1	67812	ENSMUST00000189895.1	1395	ENSMUSG00000026353	Ubxn4	UBX domain protein 4
chr11	52000397	52000529	133	*	Promoter (<=1kb)	11	51985497	52000484	14988	2	22210	ENSMUST00000020657.12	0	ENSMUSG00000020390	Ube2b	ubiquitin-conjugating enzyme E2B
chr4	109406895	109406968	74	*	Promoter (<=1kb)	4	109407087	109444745	37659	1	230603	ENSMUST00000064129.13	-119	ENSMUSG00000028555	Ttc39a	tetratricopeptide repeat domain 39A
chr17	85725860	85726288	429	*	Distal Intergenic	17	85684277	85688274	3998	2	20472	ENSMUST00000163568.3	-37586	ENSMUSG00000024134	Six2	sine oculis-related homeobox 2
chr4	71291774	71291960	187	*	Distal Intergenic	4	70461826	70534995	73170	2	230316	ENSMUST00000037881.2	-756779	ENSMUSG00000039270	Megf9	multiple EGF-like-domains 9
chr11	43613247	43613339	93	*	Distal Intergenic	11	43596049	43601540	5492	2	16204	ENSMUST00000020672.4	-11707	ENSMUSG00000020405	Fabp6	fatty acid binding protein 6
chr11	51841056	51841129	74	*	Intron (ENSMUST00000020655.13/76901, intron 3 of 11)	11	51842301	51857125	14825	2	76901	ENSMUST00000151277.1	15996	ENSMUSG00000020387	Jade2	jade family PHD finger 2
chr16	32147686	32147881	196	*	Promoter (<=1kb)	16	32142795	32147881	5087	2	224109	ENSMUST00000126869.1	0	ENSMUSG00000052384	Nrros	negative regulator of reactive oxygen species
chr9	124033441	124033686	246	*	Distal Intergenic	9	124021972	124031689	9718	1	12771	ENSMUST00000039171.8	11469	ENSMUSG00000035448	Ccr3	C-C motif chemokine receptor 3
chr6	113605112	113605421	310	*	Promoter (<=1kb)	6	113604772	113616951	12180	1	101314	ENSMUST00000035725.6	340	ENSMUSG00000033940	Brk1	BRICK1, SCAR/WAVE actin-nucleating complex subunit
chr2	118659097	118659460	364	*	Distal Intergenic	2	118663303	118698020	34718	1	214230	ENSMUST00000099557.9	-3843	ENSMUSG00000074923	Pak6	p21 (RAC1) activated kinase 6
chr7	132656674	132656841	168	*	Intron (ENSMUST00000033241.5/76429, intron 6 of 6)	7	132630371	132641567	11197	1	76429	ENSMUST00000130672.1	26303	ENSMUSG00000030946	Lhpp	phospholysine phosphohistidine inorganic pyrophosphate phosphatase
chr7	35169541	35169643	103	*	Distal Intergenic	7	35186385	35195449	9065	1	53896	ENSMUST00000135452.7	-16742	ENSMUSG00000030495	Slc7a10	solute carrier family 7 (cationic amino acid transporter, y+ system), member 10
chr18	10609566	10609752	187	*	Promoter (<=1kb)	18	10577041	10610063	33023	2	77805	ENSMUST00000234550.1	311	ENSMUSG00000024293	Esco1	establishment of sister chromatid cohesion N-acetyltransferase 1
chr8	126075573	126075644	72	*	Distal Intergenic	8	126138995	126395978	256984	1	210027	ENSMUST00000238518.1	-63351	ENSMUSG00000057060	Slc35f3	solute carrier family 35, member F3
chr4	141008029	141008341	313	*	Promoter (2-3kb)	4	141010418	141015814	5397	1	17150	ENSMUST00000166376.8	-2077	ENSMUSG00000060572	Mfap2	microfibrillar-associated protein 2
chr11	94350453	94350606	154	*	Promoter (<=1kb)	11	94343655	94351186	7532	2	76408	ENSMUST00000140985.1	580	ENSMUSG00000020865	Abcc3	ATP-binding cassette, sub-family C member 3
chr4	100995359	100995500	142	*	Promoter (<=1kb)	4	100994710	101003231	8522	1	320508	ENSMUST00000136430.1	649	ENSMUSG00000028532	Cachd1	cache domain containing 1
chr17	53568190	53568515	326	*	Promoter (1-2kb)	17	53566971	53672720	105750	1	18519	ENSMUST00000000724.14	1219	ENSMUSG00000000708	Kat2b	K(lysine) acetyltransferase 2B
chr12	55538442	55538553	112	*	Distal Intergenic	12	55565239	55566896	1658	1	79459	ENSMUST00000080123.1	-26686	ENSMUSG00000063129	Aldoart2	aldolase 1 A, retrogene 2
chr5	31192439	31192565	127	*	Promoter (<=1kb)	5	31191330	31192999	1670	2	13667	ENSMUST00000202468.1	434	ENSMUSG00000029145	Eif2b4	eukaryotic translation initiation factor 2B, subunit 4 delta
chr12	8673808	8673874	67	*	Promoter (<=1kb)	12	8674134	8751454	77321	1	80913	ENSMUST00000111123.8	-260	ENSMUSG00000020594	Pum2	pumilio RNA-binding family member 2
chr19	59905756	59906048	293	*	3' UTR	19	59906916	59943000	36085	2	74998	ENSMUST00000170819.1	36952	ENSMUSG00000040022	Rab11fip2	RAB11 family interacting protein 2 (class I)
chr16	33062732	33062835	104	*	Promoter (<=1kb)	16	33062521	33127695	65175	1	239833	ENSMUST00000023497.2	211	ENSMUSG00000022802	Lmln	leishmanolysin-like (metallopeptidase M8 family)
chr6	149311078	149311385	308	*	Promoter (1-2kb)	6	149309728	149325489	15762	1	67246	ENSMUST00000185930.1	1350	ENSMUSG00000032712	Resf1	retroelement silencing factor 1
chr1	153900995	153901062	68	*	Promoter (<=1kb)	1	153900606	153907140	6535	1	14645	ENSMUST00000139476.7	389	ENSMUSG00000026473	Glul	glutamate-ammonia ligase
chr17	33981208	33981436	229	*	Promoter (2-3kb)	17	33974659	33978827	4169	2	630499	ENSMUST00000235582.1	-2381	ENSMUSG00000121503	H2-K2	histocompatibility 2, K region locus 2
chr2	13278148	13278237	90	*	Intron (ENSMUST00000149137.2/ENSMUST00000149137.2, intron 1 of 3)	2	13077012	13271415	194404	2	20163	ENSMUST00000028059.8	-6733	ENSMUSG00000026727	Rsu1	Ras suppressor protein 1
chr14	47334941	47335046	106	*	Distal Intergenic	14	47310948	47314158	3211	1	218975	ENSMUST00000228058.1	23993	ENSMUSG00000021840	Mapk1ip1l	mitogen-activated protein kinase 1 interacting protein 1-like
chr18	4922151	4922371	221	*	Promoter (<=1kb)	18	4921726	5119299	197574	1	225115	ENSMUST00000143254.7	425	ENSMUSG00000024236	Svil	supervillin
chr11	46377998	46378157	160	*	Intron (ENSMUST00000109237.8/16428, intron 1 of 16)	11	46344478	46389457	44980	2	16428	ENSMUST00000101306.3	11300	ENSMUSG00000020395	Itk	IL2 inducible T cell kinase
chr18	36793668	36794114	447	*	Promoter (<=1kb)	18	36793876	36799666	5791	1	66492	ENSMUST00000001419.9	0	ENSMUSG00000001383	Zmat2	zinc finger, matrin type 2
chr3	152238747	152238832	86	*	Intron (ENSMUST00000199470.4/68810, intron 8 of 9)	3	152242740	152244136	1397	2	68810	ENSMUST00000198734.1	5304	ENSMUSG00000039103	Nexn	nexilin
chr6	90660100	90660202	103	*	3' UTR	6	90662812	90667999	5188	2	232227	ENSMUST00000141434.1	7797	ENSMUSG00000034312	Iqsec1	IQ motif and Sec7 domain 1
chr1	40085872	40085971	100	*	Promoter (<=1kb)	1	40085985	40102436	16452	1	16178	ENSMUST00000194913.1	-14	ENSMUSG00000026073	Il1r2	interleukin 1 receptor, type II
chr2	112510280	112510429	150	*	Intron (ENSMUST00000003705.11/74268, intron 1 of 5)	2	112492964	112634573	141610	1	74268	ENSMUST00000003705.11	17316	ENSMUSG00000003604	Aven	apoptosis, caspase activation inhibitor
