seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr5	3199014	3199159	146	*	Distal Intergenic	5	3341485	3344453	2969	1	12571	ENSMUST00000199156.1	-142326	ENSMUSG00000040274	Cdk6	cyclin dependent kinase 6
chr15	54768504	54768593	90	*	Distal Intergenic	15	54745702	54754039	8338	1	18133	ENSMUST00000050027.8	22802	ENSMUSG00000037362	Ccn3	cellular communication network factor 3
chr12	57196643	57196757	115	*	Promoter (<=1kb)	12	56712634	57197472	484839	2	217593	ENSMUST00000044634.11	715	ENSMUSG00000035472	Slc25a21	solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21
chr5	115543775	115543936	162	*	Promoter (<=1kb)	5	115543947	115545412	1466	1	19303	ENSMUST00000153682.7	-11	ENSMUSG00000029528	Pxn	paxillin
chr10	94550048	94550105	58	*	Promoter (<=1kb)	10	94550852	94578667	27816	1	319880	ENSMUST00000148910.2	-747	ENSMUSG00000020023	Tmcc3	transmembrane and coiled coil domains 3
chr7	46833327	46833555	229	*	Distal Intergenic	7	46841475	46851994	10520	1	16828	ENSMUST00000147535.7	-7920	ENSMUSG00000063229	Ldha	lactate dehydrogenase A
chr19	56874810	56874876	67	*	Promoter (<=1kb)	19	56874249	56912078	37830	1	240675	ENSMUST00000026068.7	561	ENSMUSG00000025082	Vwa2	von Willebrand factor A domain containing 2
chr4	59234560	59234773	214	*	Distal Intergenic	4	59212656	59214293	1638	1	22234	ENSMUST00000155153.1	21904	ENSMUSG00000028381	Ugcg	UDP-glucose ceramide glucosyltransferase
chr6	41605074	41605244	171	*	Promoter (<=1kb)	6	41605482	41620509	15028	1	13848	ENSMUST00000114732.2	-238	ENSMUSG00000029869	Ephb6	Eph receptor B6
chr18	39932477	39932632	156	*	Distal Intergenic	18	39773497	39776082	2586	1	18459	ENSMUST00000063219.2	158980	ENSMUSG00000051732	Pabpc2	poly(A) binding protein, cytoplasmic 2
chr19	4294413	4294753	341	*	Promoter (2-3kb)	19	4290462	4291811	1350	2	110355	ENSMUST00000169991.1	-2602	ENSMUSG00000024858	Grk2	G protein-coupled receptor kinase 2
chr1	4628833	4628955	123	*	Distal Intergenic	1	4491390	4497354	5965	2	20671	ENSMUST00000192650.5	-131479	ENSMUSG00000025902	Sox17	SRY (sex determining region Y)-box 17
chr9	107522191	107522286	96	*	Exon (ENSMUST00000194842.1/ENSMUST00000194842.1, exon 1 of 1)	9	107526657	107527567	911	1	56808	ENSMUST00000168959.1	-4371	ENSMUSG00000010066	Cacna2d2	calcium channel, voltage-dependent, alpha 2/delta subunit 2
chr2	44817922	44818088	167	*	Intron (ENSMUST00000112810.7/227835, intron 3 of 10)	2	44751895	44825403	73509	2	227835	ENSMUST00000148786.1	7315	ENSMUSG00000036890	Gtdc1	glycosyltransferase-like domain containing 1
chr4	61811348	61811445	98	*	Distal Intergenic	4	61831319	61835233	3915	2	17844	ENSMUST00000082287.2	23788	ENSMUSG00000058523	Mup5	major urinary protein 5
chr1	80606233	80606652	420	*	Exon (ENSMUST00000077946.11/210293, exon 5 of 56)	1	80501188	80592832	91645	2	210293	ENSMUST00000190595.6	-13401	ENSMUSG00000038608	Dock10	dedicator of cytokinesis 10
chr10	111595509	111595991	483	*	Promoter (1-2kb)	10	111586719	111594273	7555	2	71321	ENSMUST00000181547.1	-1236	ENSMUSG00000097082	4933440J02Rik	RIKEN cDNA 4933440J02 gene
chr14	60175318	60175446	129	*	Intron (ENSMUST00000131670.2/50769, intron 1 of 6)	14	60042441	60197179	154739	2	50769	ENSMUST00000131670.2	21733	ENSMUSG00000021983	Atp8a2	ATPase, aminophospholipid transporter-like, class I, type 8A, member 2
chr9	13523143	13523336	194	*	Intron (ENSMUST00000159294.8/270118, intron 1 of 4)	9	13431361	13432751	1391	1	18689	ENSMUST00000216590.1	91782	ENSMUSG00000031802	Phxr4	per-hexamer repeat gene 4
chr8	122918168	122918336	169	*	Promoter (2-3kb)	8	122884151	122915987	31837	2	77087	ENSMUST00000098333.4	-2181	ENSMUSG00000035569	Ankrd11	ankyrin repeat domain 11
chr4	45910091	45910180	90	*	Intron (ENSMUST00000178561.7/381522, intron 14 of 37)	4	45914369	45921936	7568	1	381522	ENSMUST00000151024.1	-4189	ENSMUSG00000035539	Ccdc180	coiled-coil domain containing 180
chr11	82340965	82341218	254	*	Distal Intergenic	11	82176657	82305690	129034	2	20290	ENSMUST00000138333.1	-35275	ENSMUSG00000020702	Ccl1	C-C motif chemokine ligand 1
chr17	4946070	4946323	254	*	Intron (ENSMUST00000232522.1/ENSMUST00000232522.1, intron 1 of 1)	17	4994332	5097733	103402	1	239985	ENSMUST00000124362.1	-48009	ENSMUSG00000069729	Arid1b	AT-rich interaction domain 1B
chr13	6647474	6647595	122	*	Promoter (1-2kb)	13	6581182	6648725	67544	2	56421	ENSMUST00000021614.13	1130	ENSMUSG00000021196	Pfkp	phosphofructokinase, platelet
chr12	12593485	12593633	149	*	Distal Intergenic	12	12351522	12392615	41094	2	70858	ENSMUST00000220545.1	-200870	ENSMUSG00000114136	4921511I17Rik	RIKEN cDNA 4921511I17 gene
chr16	45572412	45572642	231	*	Intron (ENSMUST00000159945.7/208169, intron 13 of 27)	16	45539671	45606886	67216	1	208169	ENSMUST00000162774.6	32741	ENSMUSG00000033210	Slc9c1	solute carrier family 9, subfamily C (Na+-transporting carboxylic acid decarboxylase), member 1
chr15	34201877	34202009	133	*	Distal Intergenic	15	34238028	34284302	46275	1	114128	ENSMUST00000022867.4	-36019	ENSMUSG00000022257	Laptm4b	lysosomal-associated protein transmembrane 4B
chr3	65484374	65484716	343	*	Distal Intergenic	3	65528410	65555518	27109	1	99929	ENSMUST00000047906.9	-43694	ENSMUSG00000034640	Tiparp	TCDD-inducible poly(ADP-ribose) polymerase
chr16	29574027	29574397	371	*	Distal Intergenic	16	29579334	29654884	75551	1	74143	ENSMUST00000160597.7	-4937	ENSMUSG00000038084	Opa1	OPA1, mitochondrial dynamin like GTPase
chr2	151524250	151524641	392	*	Distal Intergenic	2	151509100	151511262	2163	1	386649	ENSMUST00000139229.1	15150	ENSMUSG00000027455	Nsfl1c	NSFL1 (p97) cofactor (p47)
chr5	116021668	116021866	199	*	Promoter (<=1kb)	5	116019707	116021646	1940	2	19079	ENSMUST00000141018.1	-22	ENSMUSG00000029513	Prkab1	protein kinase, AMP-activated, beta 1 non-catalytic subunit
chr10	99258383	99258470	88	*	Distal Intergenic	10	99263231	99267488	4258	1	67603	ENSMUST00000020118.4	-4761	ENSMUSG00000019960	Dusp6	dual specificity phosphatase 6
chr13	32929239	32929331	93	*	Distal Intergenic	13	32881434	32898211	16778	2	380839	ENSMUST00000021834.10	-31028	ENSMUSG00000079049	Serpinb1c	serine (or cysteine) peptidase inhibitor, clade B, member 1c
chr16	37584418	37584519	102	*	Intron (ENSMUST00000160847.1/15233, intron 1 of 13)	16	37580282	37616255	35974	1	15233	ENSMUST00000162918.1	4136	ENSMUSG00000022821	Hgd	homogentisate 1, 2-dioxygenase
chr1	166147818	166147916	99	*	Intron (ENSMUST00000060833.13/59290, intron 2 of 6)	1	166130467	166166509	36043	1	59290	ENSMUST00000166860.1	17351	ENSMUSG00000000544	Gpa33	glycoprotein A33 transmembrane
chr8	93014414	93014675	262	*	Intron (ENSMUST00000210764.1/ENSMUST00000210764.1, intron 1 of 2)	8	93035950	93041103	5154	2	244595	ENSMUST00000209753.1	26428	ENSMUSG00000071047	Ces1a	carboxylesterase 1A
chr8	125899046	125899142	97	*	Promoter (<=1kb)	8	125837607	125898317	60711	2	270109	ENSMUST00000131127.2	-729	ENSMUSG00000060212	Pcnx2	pecanex homolog 2
chr14	46539880	46540170	291	*	Intron (ENSMUST00000228533.1/ENSMUST00000228533.1, intron 2 of 2)	14	46568590	46575847	7258	2	100873094	ENSMUST00000151828.2	35677	ENSMUSG00000085123	Rubie	RNA upstream of Bmp4 expressed in inner ear
chr11	3133208	3133319	112	*	Promoter (2-3kb)	11	3131887	3136007	4121	2	78887	ENSMUST00000144447.7	2688	ENSMUSG00000023764	Sfi1	Sfi1 homolog, spindle assembly associated (yeast)
chr18	61067386	61067646	261	*	Intron (ENSMUST00000025522.10/18596, intron 8 of 22)	18	61045200	61085056	39857	1	18596	ENSMUST00000115274.1	22186	ENSMUSG00000024620	Pdgfrb	platelet derived growth factor receptor, beta polypeptide
chr6	124477872	124478607	736	*	Distal Intergenic	6	124430759	124464794	34036	2	232370	ENSMUST00000008297.4	-13078	ENSMUSG00000008153	Clstn3	calsyntenin 3
chr17	83562282	83562396	115	*	Distal Intergenic	17	83502330	83517330	15001	2	20463	ENSMUST00000234258.1	-44952	ENSMUSG00000024248	Cox7a2l	cytochrome c oxidase subunit 7A2 like
chrX	73524847	73525094	248	*	Intron (ENSMUST00000033744.11/320707, intron 2 of 20)	20	73503086	73571005	67920	1	320707	ENSMUST00000114479.1	21761	ENSMUSG00000031376	Atp2b3	ATPase, Ca++ transporting, plasma membrane 3
chr1	21048516	21048696	181	*	Intron (ENSMUST00000037998.5/170829, intron 1 of 10)	1	21004313	21043656	39344	2	170829	ENSMUST00000187210.1	-4860	ENSMUSG00000041779	Tram2	translocating chain-associating membrane protein 2
chr12	119369991	119370085	95	*	Intron (ENSMUST00000222784.1/238455, intron 5 of 8)	12	119390375	119466935	76561	1	238455	ENSMUST00000222058.1	-20290	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1
chr3	8762040	8762451	412	*	Distal Intergenic	3	8663359	8667256	3898	2	15213	ENSMUST00000042412.4	-94784	ENSMUSG00000040289	Hey1	hairy/enhancer-of-split related with YRPW motif 1
chr6	127577683	127577965	283	*	Promoter (<=1kb)	6	127577897	127630033	52137	1	381812	ENSMUST00000201303.4	0	ENSMUSG00000061414	Cracr2a	calcium release activated channel regulator 2A
chr3	135417935	135418196	262	*	Intron (ENSMUST00000029815.7/67006, intron 1 of 2)	3	135410012	135423407	13396	2	67006	ENSMUST00000120988.1	5211	ENSMUSG00000028165	Cisd2	CDGSH iron sulfur domain 2
chr10	112271807	112271896	90	*	Promoter (<=1kb)	10	112271121	112466304	195184	1	268345	ENSMUST00000092175.3	686	ENSMUSG00000035681	Kcnc2	potassium voltage gated channel, Shaw-related subfamily, member 2
chr18	70573038	70573160	123	*	Intron (ENSMUST00000074058.10/17191, intron 1 of 6)	18	70568334	70582912	14579	1	17191	ENSMUST00000114946.3	4704	ENSMUSG00000024513	Mbd2	methyl-CpG binding domain protein 2
chr6	100366370	100366456	87	*	Distal Intergenic	6	100228565	100287485	58921	2	56353	ENSMUST00000101118.3	-78885	ENSMUSG00000072872	Rybp	RING1 and YY1 binding protein
chr4	132075247	132075610	364	*	Promoter (<=1kb)	4	131923413	132075292	151880	2	269587	ENSMUST00000105970.7	0	ENSMUSG00000028906	Epb41	erythrocyte membrane protein band 4.1
chr1	74872328	74872408	81	*	Intron (ENSMUST00000159627.1/102634844, intron 3 of 3)	1	74882407	74884608	2202	2	260298	ENSMUST00000162938.1	12200	ENSMUSG00000055197	Fev	FEV transcription factor, ETS family member
chr10	81329398	81329578	181	*	Promoter (<=1kb)	10	81328731	81335172	6442	1	21390	ENSMUST00000220312.1	667	ENSMUSG00000034881	Tbxa2r	thromboxane A2 receptor
chr15	103370488	103370843	356	*	Distal Intergenic	15	103344286	103366763	22478	2	16402	ENSMUST00000023128.7	-3725	ENSMUSG00000000555	Itga5	integrin alpha 5 (fibronectin receptor alpha)
chr6	7670739	7670839	101	*	Distal Intergenic	6	7675470	7677385	1916	2	27053	ENSMUST00000140097.1	6546	ENSMUSG00000029752	Asns	asparagine synthetase
chr13	17028202	17028865	664	*	Intron (ENSMUST00000068545.5/192136, intron 12 of 13)	13	17684485	17694736	10252	2	192136	ENSMUST00000221467.1	665871	ENSMUSG00000055137	Sugct	succinyl-CoA glutarate-CoA transferase
chr13	42093613	42093947	335	*	Intron (ENSMUST00000060148.5/110521, intron 2 of 8)	13	42052404	42154631	102228	1	110521	ENSMUST00000220525.1	41209	ENSMUSG00000021366	Hivep1	human immunodeficiency virus type I enhancer binding protein 1
chr1	136178911	136179066	156	*	Distal Intergenic	1	136181662	136182940	1279	2	76422	ENSMUST00000133030.2	3874	ENSMUSG00000087230	Mroh3	maestro heat-like repeat family member 3
chr5	137553431	137553813	383	*	Promoter (<=1kb)	5	137553517	137563204	9688	1	83766	ENSMUST00000136088.7	0	ENSMUSG00000029712	Actl6b	actin-like 6B
chr8	91249895	91250055	161	*	Intron (ENSMUST00000047783.13/244585, intron 21 of 25)	8	91232844	91242324	9481	2	244585	ENSMUST00000210538.1	-7571	ENSMUSG00000033282	Rpgrip1l	Rpgrip1-like
chr9	117892656	117893023	368	*	Intron (ENSMUST00000111769.10/ENSMUST00000111769.10, intron 7 of 9)	9	118040499	118063839	23341	1	27215	ENSMUST00000044454.11	-147476	ENSMUSG00000039285	Azi2	5-azacytidine induced gene 2
chr5	129703402	129703669	268	*	Promoter (<=1kb)	5	129683402	129704259	20858	2	74222	ENSMUST00000042266.12	590	ENSMUSG00000034219	Septin14	septin 14
chr19	11989402	11989631	230	*	Intron (ENSMUST00000025590.10/76303, intron 11 of 13)	19	11965941	11994112	28172	1	76303	ENSMUST00000025590.10	23461	ENSMUSG00000024687	Osbp	oxysterol binding protein
chr7	130816325	130816618	294	*	Intron (ENSMUST00000048453.6/330660, intron 11 of 15)	7	130774167	130824460	50294	1	330660	ENSMUST00000208593.1	42158	ENSMUSG00000040298	Btbd16	BTB domain containing 16
chr14	67236252	67236423	172	*	Promoter (1-2kb)	14	67234644	67428687	194044	1	13592	ENSMUST00000176029.1	1608	ENSMUSG00000022053	Ebf2	early B cell factor 2
chr1	132318544	132318826	283	*	Promoter (2-3kb)	1	132316165	132317736	1572	1	74137	ENSMUST00000128661.1	2379	ENSMUSG00000009772	Nuak2	NUAK family, SNF1-like kinase, 2
chr10	81496767	81496879	113	*	Promoter (<=1kb)	10	81486249	81496392	10144	2	103425	ENSMUST00000020463.13	-375	ENSMUSG00000020238	Ncln	nicalin
chr1	77343939	77344037	99	*	Distal Intergenic	1	77373613	77377607	3995	2	13838	ENSMUST00000187346.1	33570	ENSMUSG00000026235	Epha4	Eph receptor A4
chr3	38104508	38104725	218	*	Intron (ENSMUST00000199198.1/ENSMUST00000199198.1, intron 1 of 1)	3	38203151	38208119	4969	2	71342	ENSMUST00000197658.1	103394	ENSMUSG00000106002	5430434I15Rik	RIKEN cDNA 5430434I15 gene
chr19	46985319	46985461	143	*	Intron (ENSMUST00000172239.2/76952, intron 1 of 17)	19	46883317	46969568	86252	2	76952	ENSMUST00000235234.1	-15751	ENSMUSG00000025041	Nt5c2	5'-nucleotidase, cytosolic II
chr19	20424201	20424487	287	*	Intron (ENSMUST00000235940.1/68994, intron 5 of 8)	19	20417231	20440923	23693	1	68994	ENSMUST00000238058.1	6970	ENSMUSG00000094732	1500015L24Rik	RIKEN cDNA 1500015L24 gene
chr12	85629752	85630147	396	*	Intron (ENSMUST00000177587.8/81703, intron 2 of 3)	12	85602222	85608292	6071	1	81703	ENSMUST00000222689.1	27530	ENSMUSG00000034271	Jdp2	Jun dimerization protein 2
chr7	100012224	100012375	152	*	Promoter (2-3kb)	7	100009914	100034728	24815	1	69121	ENSMUST00000107084.7	2310	ENSMUSG00000030732	Chrdl2	chordin-like 2
chr17	4103479	4103665	187	*	Distal Intergenic	17	4119446	4122102	2657	2	78043	ENSMUST00000231354.1	18437	ENSMUSG00000116615	4930548J01Rik	RIKEN cDNA 4930548J01 gene
chr11	9373186	9373564	379	*	Exon (ENSMUST00000042740.12/268379, exon 30 of 62)	11	9193451	9256178	62728	1	268379	ENSMUST00000151522.1	179735	ENSMUSG00000004668	Abca13	ATP-binding cassette, sub-family A member 13
chr8	33714992	33715107	116	*	Distal Intergenic	8	33731833	33777164	45332	1	68153	ENSMUST00000170705.7	-16726	ENSMUSG00000031585	Gtf2e2	general transcription factor II E, polypeptide 2 (beta subunit)
chr11	57727406	57727653	248	*	Intron (ENSMUST00000066987.13/171212, intron 3 of 11)	11	57795606	57801398	5793	2	76516	ENSMUST00000140069.1	73745	ENSMUSG00000087165	2010001A14Rik	RIKEN cDNA 2010001A14 gene
chr15	38558994	38559101	108	*	Intron (ENSMUST00000185323.2/69679, intron 2 of 2)	15	38549343	38594934	45592	2	69679	ENSMUST00000185323.2	35833	ENSMUSG00000102106	2310043O21Rik	RIKEN cDNA 2310043O21 gene
chr2	135363068	135363246	179	*	Intron (ENSMUST00000131552.4/18795, intron 25 of 32)	2	135249173	135255513	6341	1	18795	ENSMUST00000201524.1	113895	ENSMUSG00000051177	Plcb1	phospholipase C, beta 1
chr5	143106941	143107022	82	*	Intron (ENSMUST00000053498.12/108086, intron 1 of 16)	5	142991820	143112980	121161	2	108086	ENSMUST00000200607.4	5958	ENSMUSG00000045078	Rnf216	ring finger protein 216
chr18	35134509	35134872	364	*	Intron (ENSMUST00000042345.7/12385, intron 1 of 17)	18	35119442	35174419	54978	1	12385	ENSMUST00000237154.1	15067	ENSMUSG00000037815	Ctnna1	catenin alpha 1
chr2	11192836	11193078	243	*	Exon (ENSMUST00000194883.1/ENSMUST00000194883.1, exon 1 of 1)	2	11172310	11284369	112060	1	18761	ENSMUST00000195207.5	20526	ENSMUSG00000026778	Prkcq	protein kinase C, theta
chr2	6118288	6118580	293	*	Intron (ENSMUST00000114942.8/227545, intron 1 of 3)	2	6101190	6130139	28950	2	227545	ENSMUST00000126551.1	11559	ENSMUSG00000045319	Proser2	proline and serine rich 2
chr8	88288595	88289114	520	*	Promoter (<=1kb)	8	88289147	88329961	40815	1	11513	ENSMUST00000171456.8	-33	ENSMUSG00000031659	Adcy7	adenylate cyclase 7
chr4	156343026	156343139	114	*	Distal Intergenic	4	156331135	156339496	8362	1	22300	ENSMUST00000096792.7	11891	ENSMUSG00000057021	Vmn2r123	vomeronasal 2, receptor 123
chr16	33937668	33937876	209	*	Intron (ENSMUST00000115028.10/16419, intron 10 of 14)	16	33946524	33949145	2622	1	16419	ENSMUST00000231409.1	-8648	ENSMUSG00000022817	Itgb5	integrin beta 5
chr19	3731419	3731522	104	*	Distal Intergenic	19	3708413	3714387	5975	1	72056	ENSMUST00000235763.1	23006	ENSMUSG00000035372	1810055G02Rik	RIKEN cDNA 1810055G02 gene
chr2	26041484	26041613	130	*	Distal Intergenic	2	25998543	26021747	23205	2	98766	ENSMUST00000036509.13	-19737	ENSMUSG00000036352	Ubac1	ubiquitin associated domain containing 1
chr2	148535633	148535963	331	*	Distal Intergenic	2	148436640	148443563	6924	2	17064	ENSMUST00000099269.3	-92070	ENSMUSG00000027435	Cd93	CD93 antigen
chr8	33688560	33688731	172	*	Intron (ENSMUST00000033992.8/14782, intron 9 of 12)	8	33669002	33685652	16651	1	14782	ENSMUST00000149528.1	19558	ENSMUSG00000031584	Gsr	glutathione reductase
chr2	66191933	66192134	202	*	Intron (ENSMUST00000128859.1/ENSMUST00000128859.1, intron 3 of 3)	2	66218015	66235138	17124	2	73668	ENSMUST00000169968.1	43004	ENSMUSG00000034848	Ttc21b	tetratricopeptide repeat domain 21B
chr10	91236928	91237083	156	*	Distal Intergenic	10	91208258	91220642	12385	2	102633753	ENSMUST00000216311.1	-16286	ENSMUSG00000111544	4930534H03Rik	RIKEN cDNA 4930534H03 gene
chr8	108582348	108582614	267	*	Promoter (1-2kb)	8	108553252	108584595	31344	2	109215	ENSMUST00000211953.1	1981	ENSMUSG00000110613	Lncbate1	brown adipose tissue enriched long non-coding RNA 1
chr12	85127097	85127197	101	*	Promoter (<=1kb)	12	85127738	85130501	2764	1	78920	ENSMUST00000220633.1	-541	ENSMUSG00000004789	Dlst	dihydrolipoamide S-succinyltransferase
chr15	75135119	75135356	238	*	Exon (ENSMUST00000187250.1/ENSMUST00000187250.1, exon 1 of 4)	15	75155240	75159126	3887	1	546644	ENSMUST00000190262.1	-19884	ENSMUSG00000022582	Ly6g	lymphocyte antigen 6 family member G
chr14	51057436	51057801	366	*	Promoter (<=1kb)	14	51056698	51057242	545	2	497106	ENSMUST00000089798.2	-194	ENSMUSG00000068407	Rnase12	ribonuclease, RNase A family, 12 (non-active)
chr2	57296172	57296405	234	*	Intron (ENSMUST00000141536.7/14571, intron 3 of 11)	2	57267377	57268108	732	1	14571	ENSMUST00000154612.1	28795	ENSMUSG00000026827	Gpd2	glycerol phosphate dehydrogenase 2, mitochondrial
chrX	12827579	12827740	162	*	Distal Intergenic	20	12762544	12818219	55676	1	552913	ENSMUST00000151112.1	65035	ENSMUSG00000085891	Gm14634	predicted gene 14634
chr9	110356682	110356766	85	*	Intron (ENSMUST00000198976.4/235623, intron 2 of 4)	9	110361617	110372282	10666	1	235623	ENSMUST00000199886.1	-4851	ENSMUSG00000032485	Scap	SREBF chaperone
chr3	138060495	138060714	220	*	Intron (ENSMUST00000053318.3/329763, intron 1 of 3)	3	138065052	138081506	16455	1	102634333	ENSMUST00000163080.2	-4338	ENSMUSG00000090066	1110002E22Rik	RIKEN cDNA 1110002E22 gene
chr16	22891098	22891341	244	*	Promoter (<=1kb)	16	22891277	22899427	8151	1	11625	ENSMUST00000231848.1	0	ENSMUSG00000022868	Ahsg	alpha-2-HS-glycoprotein
chr16	21358480	21358689	210	*	Distal Intergenic	16	21331902	21333356	1455	2	76222	ENSMUST00000231504.1	-25124	ENSMUSG00000116632	Magef1	MAGE family member F1
chr16	58480004	58480315	312	*	Intron (ENSMUST00000137035.7/54613, intron 6 of 10)	16	58486421	58489425	3005	2	54613	ENSMUST00000135721.1	9110	ENSMUSG00000022747	St3gal6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
chr6	129727381	129727489	109	*	Distal Intergenic	6	129697218	129717132	19915	2	503550	ENSMUST00000088046.1	-10249	ENSMUSG00000067610	Klri1	killer cell lectin-like receptor family I member 1
chr4	106249372	106249718	347	*	Intron (ENSMUST00000140196.1/105244641, intron 2 of 4)	4	106241216	106290026	48811	1	105244641	ENSMUST00000140196.1	8156	NA	Gm12724	predicted gene 12724
chr1	56713478	56713607	130	*	Distal Intergenic	1	56636044	56637435	1392	2	71066	ENSMUST00000062085.5	-76043	ENSMUSG00000045336	Hsfy2	heat shock transcription factor, Y-linked 2
chr8	109687379	109687500	122	*	Intron (ENSMUST00000034164.5/71955, intron 1 of 9)	8	109671328	109693247	21920	2	71955	ENSMUST00000212562.1	5747	ENSMUSG00000031729	Ist1	increased sodium tolerance 1 homolog (yeast)
chr14	20845837	20846018	182	*	Distal Intergenic	14	20836724	20842519	5796	1	18792	ENSMUST00000224141.1	9113	ENSMUSG00000021822	Plau	plasminogen activator, urokinase
chr15	53614478	53614613	136	*	Promoter (<=1kb)	15	53614205	53614279	75	2	100628567	ENSMUST00000200096.1	-199	ENSMUSG00000104794	Mir28c	microRNA 28c
